"CO_CUCI_ITEM";"NO_CUCI_ITEM";"NO_CUCI_ITEM_ING";"CO_CUCI_SUB";"NO_CUCI_SUB";"NO_CUCI_SUB_ING";"CO_CUCI_POS";"NO_CUCI_POS";"NO_CUCI_POS_ING";"CO_CUCI_CAP";"NO_CUCI_CAP";"NO_CUCI_CAP_ING";"CO_CUCI_SEC";"NO_CUCI_SEC";"NO_CUCI_SEC_ING"
"8218";"Peças de mobiliário dos subgrupos 821.3, 821.5 e 821.7";"Parts of the furniture of subgroups 821.3, 821.5 & 821.7";"8218";"Peças de mobiliário dos subgrupos 821.3, 821.5 e 821.7";"Parts of the furniture of subgroups 821.3, 821.5 & 821.7";"821";"Móveis e suas partes; roupas de cama, colchões, suportes de colchão, almofadas e semelhantes";"Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings";"82";"Móveis e suas partes; roupas de cama, colchões, suportes de colchão, almofadas e semelhantes";"Furniture and parts; bedding,mattresses,mattress supports,cushions; similar stuffed furnishings";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83111";"Bolsas, mesmo com alça de ombro (incluindo aqueles sem alça) Com a superfície exterior de couro, couro reconstituído ou de couro envernizado.";"Handbags, whether/not with shoulder-strap (including those without handle), with outer surface of leather, of composition leather/of patent leather.";"8311";"Bolsas, mesmo com alça de ombro (incluindo aqueles sem alça)";"Handbags, whether or not with shoulder-strap (including those without handle)";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83112";"Bolsas, mesmo com alça de ombro (incluindo aqueles sem alça) Com a superfície exterior de folhas de plásticos ou de matérias têxteis";"Handbags, whether/not with shoulder-strap (including those without handle), with outer surface of sheeting of plastics/of textile materials";"8311";"Bolsas, mesmo com alça de ombro (incluindo aqueles sem alça)";"Handbags, whether or not with shoulder-strap (including those without handle)";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83119";"Bolsas, mesmo com alça de ombro (incluindo aqueles sem alça) outras bolsas";"Other handbags, whether/not with shoulder-strap (including those without handle)";"8311";"Bolsas, mesmo com alça de ombro (incluindo aqueles sem alça)";"Handbags, whether or not with shoulder-strap (including those without handle)";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83121";"Malas, maletas, pastas executivos, pastas, mochilas escolares e recipientes semelhantes Com a superfície exterior de couro, de couro reconstituído ou de couro envernizado.";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels & similar containers, with outer surface of leather, of composition leather/of patent leather.";"8312";"Malas, maletas, pastas executivos, pastas, mochilas escolares e recipientes semelhantes";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels and similar containers";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83122";"Malas, maletas, pastas executivos, pastas, mochilas escolares e recipientes semelhantes Com a superfície exterior de plásticos ou de matérias têxteis";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels & similar containers, with outer surface of plastics/of textile  materials";"8312";"Malas, maletas, pastas executivos, pastas, mochilas escolares e recipientes semelhantes";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels and similar containers";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83129";"Malas, maletas, pastas executivos, pastas, mochilas escolares e recipientes semelhantes, Outro";"Other trunks, suitcases, vanity cases, executive cases, briefcases, school satchels & similar containers";"8312";"Malas, maletas, pastas executivos, pastas, mochilas escolares e recipientes semelhantes";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels and similar containers";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"8313";"Conjuntos de viagem para toucador, para costura ou sapato ou roupa de limpeza";"Travel sets for personal toilet, sewing/shoe/clothes cleaning";"8313";"Conjuntos de viagem para toucador, para costura ou sapato ou roupa de limpeza";"Travel sets for personal toilet, sewing/shoe/clothes cleaning";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83191";"Artigos do tipo dos normalmente levados nos bolsos ou na bolsa";"Articles of a kind normally carried in the pocket/handbag";"8319";"Estojos de binóculos, câmera, instrumentos musicais e óculos, sacos de viagem, mochilas, sacolas, carteiras, bolsas";"Binocular cases, camera cases, musical instrument cases, spectacle cases, gun cases, holsters and similar cases, n.e.s., traveling bags, toilet bags, rucksacks, shopping bags, wallets, purses, map cases, cigarette cases, tobacco pouches, tool bags, sport";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"83199";"Outros artigos de viagem, bolsas e artefatos semelhantes";"Other travel goods, handbags & similar containers";"8319";"Estojos de binóculos, câmera, instrumentos musicais e óculos, sacos de viagem, mochilas, sacolas, carteiras, bolsas";"Binocular cases, camera cases, musical instrument cases, spectacle cases, gun cases, holsters and similar cases, n.e.s., traveling bags, toilet bags, rucksacks, shopping bags, wallets, purses, map cases, cigarette cases, tobacco pouches, tool bags, sport";"831";"Malas, maletas, maletas, pastas executivas, pastas, satches escolares, estojos para óculos, binóculos, estojos de câmeras, para instrumentos musicais, ou armas e artefatos semelhantes; sacos de viagem, sacos de gêneros alimentícios e bebidas isoladas, ...";"Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet";"83";"Artigos de viagem, bolsas e artefatos semelhantes";"Travel goods, handbags and similar containers";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"84111";"Sobretudos, impermeáveis, casacos de carro, capas e artigos semelhantes, de lã ou de pêlos finos";"Overcoats, raincoats, car coats, capes, cloaks & similar articles, of wool/fine animal hair, men's/boy's, of textile materials, not knitted/crocheted";"8411";"Sobretudos, casacos compridos, capas, jaquetas de vento e artigos semelhantes (exceto os dos subgrupos 841.2 e 841.3)";"Overcoats, car coats, capes, cloaks, anoraks (including ski jackets), windcheaters, wind jackets and similar articles (other than those of subgroup 841.2 and heading 841.3).";"841";"Casacos masculinos ou infantis (de meninos), capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupas íntimas, roupa de dormir e artigos semelhantes de tecidos, exceto de malha (exceto os do subgrupo 845.2)";"Men's or boys' coats, capes, jackets, suits, blazers, trousers, shorts, shirts, underwear, nightwear and similar articles of textile fabrics, not knitted or crocheted (other than those of subgroup 845.2)";"84";"Artigos de vestuário e seus acessórios";"Articles of apparel and clothing accessories";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"84112";"Sobretudos, impermeáveis, casacos de carro, capas e artigos semelhantes, de outras de lã ou de pêlos finos matérias têxteis";"Overcoats, raincoats, car coats, capes, cloaks & similar articles, of textile materials other than wool/fine animal hair, men's/boy's";"8411";"Sobretudos, casacos compridos, capas, jaquetas de vento e artigos semelhantes (exceto os dos subgrupos 841.2 e 841.3)";"Overcoats, car coats, capes, cloaks, anoraks (including ski jackets), windcheaters, wind jackets and similar articles (other than those of subgroup 841.2 and heading 841.3).";"841";"Casacos masculinos ou infantis (de meninos), capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupas íntimas, roupa de dormir e artigos semelhantes de tecidos, exceto de malha (exceto os do subgrupo 845.2)";"Men's or boys' coats, capes, jackets, suits, blazers, trousers, shorts, shirts, underwear, nightwear and similar articles of textile fabrics, not knitted or crocheted (other than those of subgroup 845.2)";"84";"Artigos de vestuário e seus acessórios";"Articles of apparel and clothing accessories";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"84119";"Outros";"Other outer garments, n.e.s., men's/boys' (not of 841.2, heading 841.3";"8411";"Sobretudos, casacos compridos, capas, jaquetas de vento e artigos semelhantes (exceto os dos subgrupos 841.2 e 841.3)";"Overcoats, car coats, capes, cloaks, anoraks (including ski jackets), windcheaters, wind jackets and similar articles (other than those of subgroup 841.2 and heading 841.3).";"841";"Casacos masculinos ou infantis (de meninos), capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupas íntimas, roupa de dormir e artigos semelhantes de tecidos, exceto de malha (exceto os do subgrupo 845.2)";"Men's or boys' coats, capes, jackets, suits, blazers, trousers, shorts, shirts, underwear, nightwear and similar articles of textile fabrics, not knitted or crocheted (other than those of subgroup 845.2)";"84";"Artigos de vestuário e seus acessórios";"Articles of apparel and clothing accessories";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
"84121";"Ternos de lã ou de pêlos finos";"Suits, men's/boys', of wool/fine animal hair, not knitted/crocheted";"8412";"Ternos e costumes";"Suits and ensembles";"841";"Casacos masculinos ou infantis (de meninos), capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupas íntimas, roupa de dormir e artigos semelhantes de tecidos, exceto de malha (exceto os do subgrupo 845.2)";"Men's or boys' coats, capes, jackets, suits, blazers, trousers, shorts, shirts, underwear, nightwear and similar articles of textile fabrics, not knitted or crocheted (other than those of subgroup 845.2)";"84";"Artigos de vestuário e seus acessórios";"Articles of apparel and clothing accessories";"8";"OBRAS DIVERSAS";"MISCELLANEOUS MANUFACTURED ARTICLES"
